531,111.975,0.187138
532,111.73,0.186303
533,111.49,0.185232
534,111.251,0.184161
535,111.023,0.183479
536,110.785,0.183165
537,110.554,0.183026
538,110.329,0.183261
539,110.108,0.183776
540,109.888,0.184448
541,109.672,0.184943
542,109.463,0.185493
543,109.256,0.186578
544,109.043,0.187922
545,108.838,0.189219
546,108.634,0.190612
547,108.43,0.19163
548,108.233,0.192531
549,108.036,0.193514
550,107.84,0.194749
551,107.647,0.196245
552,107.457,0.197707
553,107.269,0.199158
554,107.083,0.200374
555,106.897,0.201396
556,106.715,0.202285
557,106.543,0.203026
558,106.361,0.204485
559,106.186,0.206014
560,106.007,0.207426
561,105.832,0.209195
562,105.662,0.211537
563,105.494,0.213807
564,105.326,0.216277
565,105.162,0.218528
566,105.002,0.22041
567,104.841,0.222205
568,104.684,0.224005
569,104.524,0.225926
570,104.368,0.22774
571,104.214,0.229154
572,104.06,0.230347
573,103.91,0.231605
574,103.758,0.233101
575,103.604,0.234934
576,103.46,0.236466
577,103.312,0.237847
578,103.162,0.239177
579,103.015,0.240202
580,102.869,0.241146
581,102.731,0.241904
582,102.589,0.242488
583,102.445,0.242718
584,102.302,0.242434
585,102.157,0.241682
586,102.018,0.241117
587,101.876,0.241201
588,101.737,0.241877
589,101.597,0.242474
590,101.455,0.243131
591,101.313,0.243384
592,101.17,0.243544
593,101.031,0.24356
594,100.897,0.243661
595,100.765,0.243905
596,100.62,0.243488
597,100.489,0.243393
598,100.349,0.242883
599,100.256,0.241688
600,100.161,0.244058
601,100.032,0.244658
602,99.916,0.245452
603,99.7808,0.246097
604,99.6468,0.246956
605,99.508,0.247986
606,99.3758,0.249149
607,99.2438,0.25045
608,99.1138,0.251793
609,98.9853,0.252877
610,98.8603,0.253958
611,98.7306,0.254848
612,98.5915,0.255675
613,98.4627,0.256713
614,98.3335,0.257424
615,98.2019,0.257922
616,98.0732,0.258102
617,97.9477,0.257948
618,97.8177,0.257716
619,97.6884,0.257187
620,97.5563,0.256213
621,97.4272,0.255676
622,97.293,0.255214
623,97.1629,0.254416
624,97.03,0.253293
625,96.8908,0.251859
626,96.763,0.251176
627,96.6306,0.250215
628,96.4861,0.249149
629,96.3567,0.24766
630,96.2211,0.246663
631,96.0985,0.245413
632,95.96,0.244793
633,95.8311,0.24404
634,95.697,0.24292
635,95.564,0.241606
636,95.4386,0.240553
637,95.3183,0.239316
638,95.1835,0.238346
639,95.055,0.23713
640,94.9296,0.235554
641,94.8061,0.233698
642,94.6798,0.232304
643,94.5586,0.23109
644,94.4223,0.229862
645,94.2906,0.228375
646,94.1586,0.22686
647,94.0458,0.226183
648,93.9149,0.225812
649,93.7866,0.225997
650,93.6613,0.226454
651,93.5556,0.226973
652,93.4362,0.227572
653,93.3263,0.228462
654,93.2147,0.229437
655,93.1002,0.230589
656,92.9811,0.231997
657,92.8704,0.233188
658,92.7642,0.234269
659,92.6588,0.235004
660,92.5398,0.236408
661,92.4356,0.237361
662,92.3291,0.238272
663,92.2275,0.239601
664,92.1204,0.240753
665,92.0154,0.24168
666,91.9109,0.241992
667,91.8022,0.241314
668,91.7286,0.239725
669,91.6137,0.240687
670,91.5111,0.241516
671,91.4302,0.24176
672,91.3286,0.241864
673,91.2293,0.241578
674,91.1334,0.241326
675,91.0383,0.240943
676,90.9446,0.240564
677,90.849,0.240314
678,90.7526,0.239993
679,90.6585,0.239512
680,90.5695,0.238962
681,90.4745,0.238449
682,90.3881,0.238107
683,90.2999,0.238074
684,90.2134,0.23848
685,90.1244,0.238672
686,90.0338,0.238727
687,89.9431,0.239378
688,89.8544,0.240329
689,89.7664,0.241164
690,89.6763,0.242092
691,89.5899,0.243094
692,89.5044,0.243913
693,89.4253,0.244751
694,89.3384,0.245922
695,89.2559,0.247475
696,89.176,0.248915
697,89.0918,0.250323
698,89.0017,0.251728
699,88.9152,0.25345
700,88.8327,0.255094
701,88.7422,0.256848
702,88.6503,0.258706
703,88.5666,0.260502
704,88.4799,0.262278
705,88.3918,0.263959
706,88.3138,0.265292
707,88.2304,0.266544
708,88.1451,0.26746
709,88.0593,0.268127
710,87.9692,0.268633
711,87.8838,0.269233
712,87.7944,0.269838
713,87.7061,0.270507
714,87.6177,0.271107
715,87.5244,0.271821
716,87.4352,0.272396
717,87.3452,0.273335
718,87.2553,0.273978
719,87.1639,0.27423
720,87.0693,0.274067
721,86.98,0.273749
