-0.0544584	-24.6366	7807.8	0.242	0.29963	896.833	47.5085	66.0646	0.0388688
-0.0544895	-24.1058	7807.8	0.242	0.30006	896.777	47.6346	65.8565	0.037212
-0.0545198	-23.5759	7807.8	0.242	0.300249	896.722	47.7731	65.6632	0.035594
-0.0545495	-23.0435	7807.8	0.242	0.300389	896.668	47.9015	65.4733	0.0340046
-0.0545785	-22.5076	7807.8	0.242	0.300536	896.615	47.998	65.3173	0.0324416
-0.0546068	-21.9761	7807.8	0.242	0.300571	896.564	48.0769	65.1833	0.0309275
-0.0546345	-21.4414	7807.8	0.242	0.300921	896.514	48.1285	65.0733	0.0294408
-0.0546614	-20.9001	7807.8	0.242	0.301828	896.465	48.147	64.9941	0.027973
-0.0546877	-20.3492	7807.8	0.242	0.302699	896.417	48.1225	64.9657	0.0265177
-0.0547132	-19.7918	7807.8	0.242	0.303461	896.371	48.0788	64.9449	0.0250849
-0.054738	-19.2306	7807.8	0.242	0.30383	896.326	48.0202	64.9401	0.0236824
-0.0547621	-18.6648	7807.8	0.242	0.304306	896.282	47.9432	64.9561	0.0223094
-0.0547855	-18.1018	7807.8	0.242	0.304343	896.239	47.8774	64.9747	0.0209837
-0.0548081	-17.5347	7807.8	0.242	0.304397	896.198	47.8817	64.8901	0.0196896
-0.05483	-16.9618	7807.8	0.242	0.305687	896.158	47.9276	64.7824	0.0184241
-0.0548512	-16.3759	7807.8	0.242	0.307247	896.12	47.9384	64.7099	0.0171732
-0.0548716	-15.7783	7807.8	0.242	0.308645	896.082	47.9285	64.6592	0.0159427
-0.0548912	-15.1693	7807.8	0.242	0.310132	896.046	47.9166	64.6081	0.0147358
-0.05491	-14.5467	7807.8	0.242	0.311487	896.012	47.8795	64.5802	0.013551
-0.0549281	-13.9149	7807.8	0.242	0.312439	895.979	47.8116	64.5827	0.0123994
-0.0549453	-13.2753	7807.8	0.242	0.313062	895.947	47.7359	64.5886	0.0112857
-0.0549617	-12.6281	7807.8	0.242	0.314075	895.917	47.6782	64.5843	0.0102121
-0.0549772	-11.9748	7807.8	0.242	0.31495	895.889	47.5836	64.6139	0.0091829
-0.0549919	-11.314	7807.8	0.242	0.315381	895.862	47.4621	64.6709	0.00819738
-0.0550058	-10.6525	7807.8	0.242	0.315406	895.836	47.3341	64.7364	0.0072668
-0.0550188	-9.99085	7807.8	0.242	0.315353	895.812	47.2038	64.8071	0.00639213
-0.0550309	-9.33052	7807.8	0.242	0.315297	895.789	47.0955	64.8468	0.00557511
-0.0550423	-8.66915	7807.8	0.242	0.315372	895.768	46.9941	64.8861	0.00481277
-0.0550527	-8.01003	7807.8	0.242	0.315033	895.749	46.8628	64.9589	0.00410875
-0.0550624	-7.35781	7807.8	0.242	0.314382	895.731	46.7158	65.029	0.00346688
-0.0550712	-6.71002	7807.8	0.242	0.313646	895.714	46.5718	65.1019	0.00288329
-0.0550791	-6.07097	7807.8	0.242	0.312646	895.699	46.4548	65.1442	0.00236024
-0.0550863	-5.44453	7807.8	0.242	0.311473	895.686	46.3534	65.1815	0.00189829
-0.0550927	-4.82626	7807.8	0.242	0.310166	895.674	46.2786	65.1789	0.00149164
-0.0550983	-4.2243	7807.8	0.242	0.308294	895.663	46.1706	65.2088	0.00114275
-0.0551031	-3.64384	7807.8	0.242	0.306155	895.654	46.0352	65.2942	0.000850277
